"hg1";"hg2";"distance"
"HV12b";"H";"3"
"HV12b1";"HV12b1";"0"
"HV12b1a";"HV12b1a";"0"
"HV13";"H";"2"
"HV13a";"HV13a";"0"
"HV13b";"H";"3"
"HV14";"HV14";"0"
"HV14a";"HV14";"1"
"HV15";"H24a1";"6"
"HV15*";"HV15*";"0"
"HV15*1";"HV15*1";"0"
"HV15*2";"HV15*2";"0"
"HV16";"H";"3"
"HV16*";"HV16*";"0"
"HV17";"H101*";"5"
"HV17a";"H101*";"6"
"HV18";"H";"2"
"HV19";"HV19";"0"
"HV1a";"HV1a'b'c";"1"
"HV1a'b'c";"HV1a'b'c";"0"
"HV1a1";"HV1a1";"0"
"HV1a1a";"HV1a1a";"0"
"HV1a1a*1";"HV1a1a";"1"
"HV1a1a*2";"HV1a1a";"1"
"HV1a1b";"HV1a1";"1"
"HV1a2";"HV1a'b'c";"2"
"HV1a2a";"HV1a'b'c";"3"
"HV1a2b";"HV1a2b";"0"
"HV1a3";"HV1a'b'c";"2"
"HV1a3a";"HV1a'b'c";"3"
"HV1b";"HV1b";"0"
"HV1b+152";"HV1b";"1"
"HV1b1";"HV1b";"1"
"HV1b1a";"HV1b1a";"0"
"HV1b1a*";"HV1b1a*";"0"
"HV1b1b";"HV1b";"2"
"HV1b2";"HV1b2";"0"
"HV1b3";"HV1b";"2"
"HV1b3a";"HV1b3a";"0"
"HV1b3b";"HV1b3b";"0"
"HV1c";"HV1c";"0"
"HV1d";"HV1d";"0"
"HV2";"HV2";"0"
"HV20";"H3+73";"5"
"HV21";"H";"2"
"HV22";"H";"3"
"HV23";"H";"3"
"HV24";"H";"3"
"HV2a";"HV2a";"0"
"HV2a1";"HV2a1";"0"
"HV2a1*1";"HV2a1*1";"0"
"HV2a1*2";"HV2a1";"1"
"HV2a2";"HV2a2";"0"
"HV2a3";"HV2a3";"0"
"HV4";"H";"2"
"HV4a";"H";"3"
"HV4a1";"H";"4"
"HV4a1*1";"H3q1";"8"
"HV4a1*2";"H5c1";"9"
"HV4a1+16291";"H";"5"
"HV4a1a";"HV4a1a";"0"
"HV4a1a*";"HV4a1a*";"0"
"HV4a1a1";"HV4a1a1";"0"
"HV4a1a2";"HV4a1a2";"0"
"HV4a1a3";"HV4a1a";"1"
"HV4a1a4";"HV4a1a";"1"
"HV4a1a4*";"HV4a1a4*";"0"
"HV4a2";"H3af";"6"
"HV4a2a";"H3af";"7"
"HV4a2b";"H3af";"7"
"HV4a2b*";"HV4a2b*";"0"
"HV4b";"H";"3"
"HV4c";"HV4c";"0"
"HV5";"H3s";"4"
"HV5a";"HV5a";"0"
"HV5b";"HV5b";"0"
"HV6";"H";"3"
"HV6a";"HV6a";"0"
"HV7";"H5b";"6"
"HV8";"H";"3"
"HV9";"H";"3"
"HV9+152";"H";"4"
"HV9a";"H";"5"
"HV9a1";"HV9a1";"0"
"HV9a1a";"HV9a1a";"0"
"HV9a1a*";"HV9a1a*";"0"
"HV9b";"H95*";"6"
"HV9c";"HV9c";"0"
"I";"I";"0"
"I*";"I";"1"
"I1";"I1";"0"
"I1*";"I1";"1"
"I1a";"I1";"1"
"I1a*1";"I1a*1";"0"
"I1a*2";"I1a*2";"0"
"I1a1";"I1a1";"0"
"I1a1a";"I1a1";"1"
"I1a1a1";"I1a1";"2"
"I1a1a2";"I1a1";"2"
"I1a1a3";"I1a1";"2"
"I1a1a3a";"I1a1a3a";"0"
"I1a1b";"I1a1b";"0"
"I1a1c";"I1a1";"1"
"I1a1d";"I1a1d";"0"
"I1a1e";"I1a1";"1"
"I1b";"I1";"1"
"I1b*1";"I1b*1";"0"
"I1b*2";"I1b*2";"0"
"I1b*3";"I1b*3";"0"
"I1c";"I1c";"0"
"I1c1";"I1c";"1"
"I1c1a";"I1c1a";"0"
"I1d";"I1d";"0"
"I1e";"I1";"1"
"I1f";"I1";"1"
"I2";"I2";"0"
"I2'3";"I";"1"
"I2a";"I2a";"0"
"I2a1";"I2a1";"0"
"I2a1a";"I2a1";"1"
"I2a2";"I2a2";"0"
"I2a3";"I2a3";"0"
"I2b";"I2";"1"
"I2c";"I2c";"0"
"I2d";"I2d";"0"
"I2d*";"I2d";"1"
"I2e";"I2";"1"
"I2f";"I2";"1"
"I3";"I3";"0"
"I3a";"I3a";"0"
"I3a1";"I3a";"1"
"I3b";"I3";"1"
"I3c";"I3";"1"
"I3d";"I3";"1"
"I3d1";"I3d1";"0"
"I4";"I";"1"
"I4a";"I4a";"0"
"I4a1";"I4a";"1"
"I4a2";"I4a";"1"
"I4b";"I4b";"0"
"I5";"I";"1"
"I5a";"I";"2"
"I5a1";"I5a1";"0"
"I5a1a";"I5a1";"1"
"I5a1b";"I5a1b";"0"
"I5a1c";"I5a1c";"0"
"I5a1c*";"I5a1c*";"0"
"I5a2";"I";"3"
"I5a2*";"I";"4"
"I5a2+16086";"I5a2+16086";"0"
"I5a2a";"I5a2a";"0"
"I5a3";"I";"3"
"I5a4";"I5a4";"0"
"I5b";"I";"2"
"I5b1";"I5b1";"0"
"I5c";"I";"2"
"I5c*";"I5c*";"0"
"I5c1";"I5c1";"0"
"I6";"I6";"0"
"I6a";"I6a";"0"
"I6b";"I6";"1"
"I7";"I";"1"
"J";"J";"0"
"J1";"J1";"0"
"J1+16193";"J1";"1"
"J1b";"J1b";"0"
"J1b*";"J1b*";"0"
"J1b1";"J1b1";"0"
"J1b1a";"J1b1";"1"
"J1b1a1";"J1b1";"2"
"J1b1a1+146";"J1b1";"3"
"J1b1a1a";"J1b1";"3"
"J1b1a1b";"J1b1a1b";"0"
"J1b1a1b*";"J1b1a1b";"1"
"J1b1a1c";"J1b1";"3"
"J1b1a1c*";"J1b1a1c*";"0"
"J1b1a1d";"J1b1";"3"
"J1b1a1e";"J1b1a1e";"0"
"J1b1a2";"J1b1a2";"0"
"J1b1a2a";"J1b1a2";"1"
"J1b1a2b";"J1b1a2";"1"
"J1b1a3";"J1b1";"2"
"J1b1b";"J1b1";"1"
"J1b1b1";"J1b1b1";"0"
"J1b1b1a";"J1b1b1";"1"
"J1b1b1b";"J1b1b1";"1"
"J1b1b1c";"J1b1b1c";"0"
"J1b1b2";"J1b1";"2"
"J1b1b3";"J1b1";"2"
"J1b2";"J1b";"1"
"J1b2*";"J1b";"2"
"J1b2a";"J1b2a";"0"
"J1b3";"J1b3";"0"
"J1b3a";"J1b3";"1"
"J1b3b";"J1b3";"1"
"J1b3b1";"J1b3b1";"0"
"J1b4";"J1b";"1"
"J1b4a";"J1b";"2"
"J1b4a1";"J1b";"3"
"J1b4a2";"J1b4a2";"0"
"J1b5";"J1b5";"0"
"J1b5a";"J1b5";"1"
"J1b5a1";"J1b5a1";"0"
"J1b6";"J1b";"1"
"J1b6a";"J1b6a";"0"
"J1b6b";"J1b6b";"0"
"J1b7";"J1b";"1"
"J1b7a";"J1b7a";"0"
"J1b8";"J1b8";"0"
"J1b9";"J1b9";"0"
"J1c";"J1c";"0"
"J1c*";"J1c*";"0"
"J1c+16261";"J1c";"1"
"J1c+16261+189";"J1c";"2"
"J1c1";"J1c1";"0"
"J1c1*2";"J1c1";"1"
"J1c10";"J1c";"1"
"J1c10a";"J1c";"2"
"J1c11";"J1c";"1"
"J1c11a";"J1c";"2"
"J1c12";"J1c12";"0"
"J1c12a";"J1c12";"1"
"J1c12b";"J1c12";"1"
"J1c13";"J1c";"3"
"J1c14";"J1c14";"0"
"J1c15";"J1c";"1"
"J1c15a";"J1c";"2"
"J1c15a1";"J1c";"3"
"J1c15b";"J1c15b";"0"
"J1c16";"J1c16";"0"
"J1c17";"J1c";"1"
"J1c17*";"J1c17*";"0"
"J1c17a";"J1c17a";"0"
"J1c1a";"J1c1";"1"
"J1c1b";"J1c1";"1"
"J1c1b1";"J1c1";"2"
"J1c1b1*";"J1c1b1*";"0"
"J1c1b1a";"J1c1b1a";"0"
"J1c1b1a*";"J1c1b1a*";"0"
"J1c1b1a1";"J1c1b1a";"1"
"J1c1b2";"J1c1";"2"
"J1c1b2a";"J1c1b2a";"0"
"J1c1c";"J1c1c";"0"
"J1c1d";"J1c1";"1"
"J1c1e";"J1c1e";"0"
"J1c1f";"J1c1";"1"
"J1c1g";"J1c1";"1"
"J1c1g1";"J1c1g1";"0"
"J1c1h";"J1c1h";"0"
"J1c2";"J1c";"1"
"J1c2a";"J1c";"2"
"J1c2a1";"J1c";"3"
"J1c2a1*";"J1c";"4"
"J1c2a1a";"J1c";"4"
"J1c2a2";"J1c";"3"
"J1c2a3";"J1c2a3";"0"
"J1c2b";"J1c2b";"0"
"J1c2b1";"J1c2b1";"0"
"J1c2b2";"J1c2b";"1"
"J1c2b3";"J1c2b3";"0"
"J1c2b4";"J1c2b4";"0"
"J1c2b5";"J1c2b5";"0"
"J1c2c";"J1c2c";"0"
"J1c2c1";"J1c2c";"1"
"J1c2c1a";"J1c2c";"2"
"J1c2c2";"J1c2c";"1"
"J1c2c2a";"J1c2c";"2"
"J1c2c3";"J1c2c";"1"
"J1c2d";"J1c";"2"
"J1c2e";"J1c";"2"
"J1c2e1";"J1c2e1";"0"
"J1c2e2";"J1c";"3"
"J1c2f";"J1c";"2"
"J1c2g";"J1c2g";"0"
"J1c2h";"J1c";"2"
"J1c2i";"J1c2i";"0"
"J1c2j";"J1c2j";"0"
"J1c2k";"J1c2k";"0"
"J1c2l";"J1c";"2"
"J1c2m";"J1c";"2"
"J1c2m1";"J1c";"3"
"J1c2n";"J1c";"2"
"J1c2n1";"J1c2n1";"0"
"J1c2o";"J1c2o";"0"
"J1c2p";"J1c2p";"0"
"J1c2q";"J1c";"2"
"J1c2q1";"J1c";"3"
"J1c2r";"J1c2r";"0"
"J1c2s";"J1c";"2"
"J1c2s1";"J1c2s1";"0"
"J1c2t";"J1c";"2"
"J1c3";"J1c3";"0"
"J1c3*";"J1c3";"1"
"J1c3+189";"J1c3";"1"
"J1c3a";"J1c3";"1"
"J1c3a1";"J1c3a1";"0"
"J1c3a2";"J1c3";"2"
"J1c3b";"J1c3";"1"
"J1c3b1";"J1c3";"2"
"J1c3b1a";"J1c3";"3"
"J1c3b2";"J1c3";"2"
"J1c3c";"J1c3";"1"
"J1c3c1";"J1c3";"2"
"J1c3c2";"J1c3";"2"
"J1c3d";"J1c3d";"0"
"J1c3e";"J1c3e";"0"
"J1c3e1";"J1c3e";"1"
"J1c3e2";"J1c3e";"1"
"J1c3e2*";"J1c3e";"2"
"J1c3f";"J1c3f";"0"
"J1c3f*";"J1c3f";"1"
"J1c3g";"J1c3g";"0"
"J1c3h";"J1c3";"1"
"J1c3h*";"J1c3";"2"
"J1c3i";"J1c3i";"0"
"J1c3j";"J1c3j";"0"
"J1c3k";"J1c3";"1"
"J1c3m";"J1c3m";"0"
"J1c4";"J1c";"1"
"J1c4b";"J1c4b";"0"
"J1c4c";"J1c";"2"
"J1c5";"J1c";"1"
"J1c5a";"J1c";"2"
"J1c5a1";"J1c";"3"
"J1c5b";"J1c";"2"
"J1c5c";"J1c5c";"0"
"J1c5c1";"J1c5c";"1"
"J1c5d";"J1c";"2"
"J1c5e";"J1c";"2"
"J1c5f";"J1c5f";"0"
"J1c6";"J1c6";"0"
"J1c6a";"J1c6a";"0"
"J1c7";"J1c";"2"
"J1c7a";"J1c7a";"0"
"J1c7a*";"J1c7a*";"0"
"J1c8";"J1c8";"0"
"J1c8a";"J1c8a";"0"
"J1c8a1";"J1c8a1";"0"
"J1c8a1a";"J1c8a1";"1"
"J1c8a2";"J1c8a2";"0"
"J1c8b";"J1c8b";"0"
"J1c9";"J1c";"1"
"J1d";"J1";"2"
"J1d1";"J1";"3"
"J1d1a";"J1d1a";"0"
"J1d1a1";"J1d1a1";"0"
"J1d1a1a";"J1d1a1a";"0"
"J1d1b";"J1";"4"
"J1d1b1";"J1";"5"
"J1d2";"J1";"3"
"J1d2*";"J1d2*";"0"
"J1d2a";"J1";"4"
"J1d3";"J1";"3"
"J1d3a";"J1";"4"
"J1d3a1";"J1d3a1";"0"
"J1d3a2";"J1";"5"
"J1d4";"J1d4";"0"
"J1d5";"J1";"3"
"J1d5a";"J1d5a";"0"
"J1d6";"J1";"3"
"J1d6a";"J1";"4"
"J2";"J2";"0"
"J2a";"J2a";"0"
"J2a1";"J2a1";"0"
"J2a1a";"J2a1a";"0"
"J2a1a1";"J2a1a1";"0"
"J2a1a1a";"J2a1a1";"1"
"J2a1a1a1";"J2a1a1";"2"
"J2a1a1a2";"J2a1a1";"2"
"J2a1a1a2*";"J2a1a1";"3"
"J2a1a1a2a";"J2a1a1";"3"
"J2a1a1a3";"J2a1a1";"2"
"J2a1a1b";"J2a1a1";"1"
"J2a1a1c";"J2a1a1";"1"
"J2a1a1d";"J2a1a1";"1"
"J2a1a1e";"J2a1a1";"1"
"J2a1a2";"J2a1a";"1"
"J2a1a2a";"J2a1a";"2"
"J2a1a2a1";"J2a1a";"3"
"J2a1a2a1a";"J2a1a2a1a";"0"
"J2a2";"J2a2";"0"
"J2a2a";"J2a2a";"0"
"J2a2a1";"J2a2a1";"0"
"J2a2a1+16311";"J2a2a1";"1"
"J2a2a1a";"J2a2a1";"2"
"J2a2a1a1";"J2a2a1a1";"0"
"J2a2a1a1*";"J2a2a1a1*";"0"
"J2a2a2";"J2a2a";"1"
"J2a2b";"J2a2";"1"
"J2a2b1";"J2a2";"2"
"J2a2b1a";"J2a2";"3"
"J2a2b1a*";"J2a2b1a*";"0"
"J2a2b2";"J2a2b2";"0"
"J2a2b3";"J2a2b3";"0"
"J2a2c";"J2a2c";"0"
"J2a2c1";"J2a2c";"1"
"J2a2d";"J2a2d";"0"
"J2a2d*";"J2a2d";"1"
"J2a2e";"J2a2e";"0"
"J2b";"J2";"1"
"J2b1";"J2";"2"
"J2b1*";"J2b1*";"0"
"J2b1a";"J2";"3"
"J2b1a+16311";"J2";"4"
"J2b1a1";"J2b1a1";"0"
"J2b1a1a";"J2b1a1a";"0"
"J2b1a2";"J2";"4"
"J2b1a2*";"J2b1a2*";"0"
"J2b1a2a";"J2";"5"
"J2b1a3";"J2";"4"
"J2b1a4";"J2";"4"
"J2b1a5";"J2";"5"
"J2b1a6";"J2b1a6";"0"
"J2b1b";"J2b1b";"0"
"J2b1b1";"J2b1b";"1"
"J2b1c";"J2";"3"
"J2b1c*";"J2b1c*";"0"
"J2b1c1";"J2";"4"
"J2b1d";"J2";"3"
"J2b1d*";"J2b1d*";"0"
"J2b1e";"J2";"3"
"J2b1e1";"J2";"4"
"J2b1f";"J2";"3"
"J2b1g";"J2";"3"
"J2b1h";"J2";"3"
"J2b2";"J2b2";"0"
"JT";"JT";"0"
"K";"K";"0"
"K1";"K1";"0"
"K1+16362";"K1+16362";"0"
"K1a";"K1a";"0"
"K1a*1";"K1a*1";"0"
"K1a*2";"K1a*2";"0"
"K1a*3";"K1a";"1"
"K1a+150";"K1a";"1"
"K1a+195";"K1a";"1"
"K1a+195*1";"K1a";"2"
"K1a+195*2";"K1a+195*2";"0"
"K1a1";"K1a1";"0"
"K1a1*1";"K1a1*1";"0"
"K1a1*2";"K1a1*2";"0"
"K1a10";"K1a";"2"
"K1a10*";"K1a";"3"
"K1a10a";"K1a";"3"
"K1a11";"K1a11";"0"
"K1a11a";"K1a11";"1"
"K1a11a1";"K1a11";"2"
"K1a11b";"K1a11";"1"
"K1a12";"K1a12";"0"
"K1a12a";"K1a12a";"0"
"K1a12a*1";"K1a12a*1";"0"
"K1a12a*2";"K1a12a*2";"0"
"K1a12a*3";"K1a12a*3";"0"
"K1a12a1";"K1a12a";"1"
"K1a12a1*";"K1a12a1*";"0"
"K1a12a1a";"K1a12a";"2"
"K1a12a1a*";"K1a12a1a*";"0"
"K1a13";"K1a13";"0"
"K1a13*";"K1a13*";"0"
"K1a13a";"K1a13";"1"
"K1a14";"K1a14";"0"
"K1a15";"K1a";"2"
"K1a16";"K1a";"2"
"K1a17";"K1a17";"0"
"K1a17a";"K1a17a";"0"
"K1a18";"K1a18";"0"
"K1a18*";"K1a18*";"0"
"K1a19";"K1a19";"0"
"K1a19a";"K1a19";"1"
"K1a1a";"K1a1";"1"
"K1a1a1";"K1a1";"2"
"K1a1a2";"K1a1";"2"
"K1a1a2a";"K1a1";"3"
"K1a1a2a1";"K1a1";"4"
"K1a1b";"K1a1b";"0"
"K1a1b1";"K1a1b";"1"
"K1a1b1*1";"K1a1b";"2"
"K1a1b1*2";"K1a1b";"2"
"K1a1b1a";"K1a1b1a";"0"
"K1a1b1a*";"K1a1b1a";"1"
"K1a1b1b";"K1a1b1b";"0"
"K1a1b1b1";"K1a1b1b1";"0"
"K1a1b1c";"K1a1b";"2"
"K1a1b1d";"K1a1b";"2"
"K1a1b1e";"K1a1b1e";"0"
"K1a1b1f";"K1a1b";"2"
"K1a1b1g";"K1a1b";"2"
"K1a1b2";"K1a1b";"1"
"K1a1b2a";"K1a1b";"2"
"K1a1b2a1";"K1a1b2a1";"0"
"K1a1b2a1a";"K1a1b2a1";"1"
"K1a1b2b";"K1a1b2b";"0"
"K1a1b2b*";"K1a1b2b*";"0"
"K1a1c";"K1a1c";"0"
"K1a2";"K1a2";"0"
"K1a23";"K1a";"1"
"K1a24";"K1a";"2"
"K1a24a";"K1a24a";"0"
"K1a25";"K1a";"1"
"K1a26";"K1a26";"0"
"K1a27";"K1a";"1"
"K1a28";"K1a";"1"
"K1a29";"K1a29";"0"
"K1a29a";"K1a29a";"0"
"K1a2a";"K1a2";"1"
"K1a2a*";"K1a2a*";"0"
"K1a2a1";"K1a2";"2"
"K1a2a2";"K1a2";"2"
"K1a2a2*";"K1a2";"3"
"K1a2b";"K1a2";"1"
"K1a2b*";"K1a2";"2"
"K1a2c";"K1a2";"1"
"K1a2c*";"K1a2c*";"0"
"K1a3";"K1a3";"0"
"K1a3*1";"K1a3";"1"
"K1a3*2";"K1a3*2";"0"
"K1a30";"K1a";"2"
"K1a30*";"K1a30*";"0"
"K1a30a";"K1a30a";"0"
"K1a31";"K1a";"2"
"K1a3a";"K1a3";"1"
"K1a3a1";"K1a3a1";"0"
"K1a3a1a";"K1a3a1";"1"
"K1a3a1b";"K1a3a1";"1"
"K1a3a2";"K1a3";"2"
"K1a3a3";"K1a3a3";"0"
"K1a3a3*";"K1a3a3*";"0"
"K1a3a4";"K1a3a4";"0"
"K1a4";"K1a4";"0"
"K1a4+146";"K1a4";"1"
"K1a4a";"K1a4a";"0"
"K1a4a*1";"K1a4a*1";"0"
"K1a4a*2";"K1a4a*2";"0"
"K1a4a1";"K1a4a1";"0"
"K1a4a1*1";"K1a4a1*1";"0"
"K1a4a1*2";"K1a4a1*1";"2"
"K1a4a1*3";"K1a4a1";"1"
"K1a4a1a";"K1a4a1a";"0"
"K1a4a1a+195";"K1a4a1a";"1"
"K1a4a1a1";"K1a4a1a";"2"
"K1a4a1a2";"K1a4a1a";"1"
"K1a4a1a2a";"K1a4a1a2a";"0"
"K1a4a1a2b";"K1a4a1a2b";"0"
"K1a4a1a3";"K1a4a1a";"2"
"K1a4a1b";"K1a4a1";"1"
"K1a4a1b1";"K1a4a1";"2"
"K1a4a1b2";"K1a4a1b2";"0"
"K1a4a1b2*";"K1a4a1b2*";"0"
"K1a4a1c";"K1a4a1";"1"
"K1a4a1c1";"K1a4a1";"2"
"K1a4a1c1*";"K1a4a1";"3"
"K1a4a1d";"K1a4a1d";"0"
"K1a4a1e";"K1a4a1";"1"
"K1a4a1e*";"K1a4a1";"2"
"K1a4a1f";"K1a4a1";"1"
"K1a4a1f1";"K1a4a1f1";"0"
"K1a4a1g";"K1a4a1g";"0"
"K1a4a1h";"K1a4a1";"1"
"K1a4a1h*";"K1a4a1h*";"0"
"K1a4a1i";"K1a4a1i";"0"
"K1a4b";"K1a4";"1"
"K1a4b1";"K1a4b1";"0"
"K1a4b1*";"K1a4b1*";"0"
"K1a4c";"K1a4c";"0"
"K1a4c1";"K1a4c1";"0"
"K1a4c1*1";"K1a4c1*1";"0"
"K1a4c1*1a";"K1a4c1*1a";"0"
"K1a4d";"K1a4";"1"
"K1a4e";"K1a4e";"0"
"K1a4e*";"K1a4e*";"0"
"K1a4f";"K1a4";"1"
"K1a4f1";"K1a4";"2"
"K1a4g";"K1a4g";"0"
"K1a4g*";"K1a4g*";"0"
"K1a4h";"K1a4";"1"
"K1a4h1";"K1a4";"2"
"K1a4h1*";"K1a4h1*";"0"
"K1a4i";"K1a4";"1"
"K1a4j";"K1a4";"2"
"K1a4j1";"K1a4j1";"0"
"K1a4j1*";"K1a4j1*";"0"
"K1a5";"K1a";"1"
"K1a5a";"K1a5a";"0"
"K1a5b";"K1a5b";"0"
"K1a6";"K1a6";"0"
"K1a7";"K1a";"1"
"K1a7*";"K1a7*";"0"
"K1a8";"K1a";"1"
"K1a8a";"K1a8a";"0"
"K1a8a1";"K1a8a";"1"
"K1a8b";"K1a";"2"
"K1a8b*";"K1a8b*";"0"
"K1a9";"K1a";"2"
"K1b";"K1";"1"
"K1b1";"K1b1";"0"
"K1b1+(16093)";"K1b1";"1"
"K1b1a";"K1b1a";"0"
"K1b1a1";"K1b1a1";"0"
"K1b1a1+199";"K1b1a1";"1"
"K1b1a1a";"K1b1a1";"2"
"K1b1a1b";"K1b1a1";"2"
"K1b1a1c";"K1b1a1c";"0"
"K1b1a1c1";"K1b1a1c";"1"
"K1b1a1d";"K1b1a1";"1"
"K1b1a1d1";"K1b1a1d1";"0"
"K1b1a2";"K1b1a2";"0"
"K1b1b";"K1b1";"2"
"K1b1b1";"K1b1";"3"
"K1b1c";"K1b1c";"0"
"K1b1c*";"K1b1c*";"0"
"K1b2";"K1b2";"0"
"K1b2a";"K1b2a";"0"
"K1b2a1";"K1b2a";"1"
"K1b2a1a";"K1b2a1a";"0"
"K1b2a1a1";"K1b2a1a";"1"
"K1b2a2";"K1b2a";"1"
"K1b2a2a";"K1b2a";"2"
"K1b2a3";"K1b2a";"1"
"K1b2b";"K1b2b";"0"
"K1b2b1";"K1b2b";"1"
"K1c";"K1";"1"
"K1c1";"K1c1";"0"
"K1c1a";"K1c1";"1"
"K1c1b";"K1c1";"1"
"K1c1c";"K1c1c";"0"
"K1c1d";"K1c1d";"0"
"K1c1e";"K1c1";"1"
"K1c1f";"K1c1";"1"
"K1c1g";"K1c1g";"0"
"K1c1h";"K1c1h";"0"
"K1c1i";"K1c1";"1"
"K1c2";"K1c2";"0"
"K1c2a";"K1c2";"1"
"K1c2a*";"K1c2a*";"0"
"K1d";"K1+16362";"1"
"K1d1";"K1+16362";"2"
"K1e";"K1+16362";"1"
"K1e1";"K1e1";"0"
"K1f";"K1f";"0"
"K2";"K";"1"
"K2a";"K";"2"
"K2a*";"K";"3"
"K2a1";"K";"3"
"K2a10";"K2a10";"0"
"K2a11";"K2a11";"0"
"K2a1a";"K";"4"
"K2a2";"K";"3"
"K2a2a";"K";"4"
"K2a2a1";"K2a2a1";"0"
"K2a3";"K";"3"
"K2a3*";"K";"4"
"K2a3a";"K";"4"
"K2a3a1";"K";"5"
"K2a4";"K";"3"
"K2a5";"K";"3"
"K2a5a";"K";"4"
"K2a5a1";"K";"5"
"K2a5b";"K2a5b";"0"
"K2a6";"K";"3"
"K2a7";"K";"3"
"K2a8";"K";"3"
"K2a9";"K";"3"
"K2b";"K";"2"
"K2b1";"K";"3"
"K2b1a";"K2b1a";"0"
"K2b1a1";"K2b1a";"1"
"K2b1a1a";"K2b1a";"2"
"K2b1a1a*";"K2b1a1a*";"0"
"K2b1a2";"K2b1a";"1"
"K2b1a3";"K2b1a";"1"
"K2b1a4";"K2b1a4";"0"
"K2b1b";"K2b1b";"0"
"K2b2";"K";"3"
"K2c";"K2c";"0"
"K3";"K3";"0"
"L0";"L0";"0"
"L0a";"L0a";"0"
"L0a'b'f'g";"L0a'b'f'g";"0"
"L0a'b'f'g'k";"L0a'b'f'g'k";"0"
"L0a'b'g";"L0a'b'g";"0"
"L0a'g";"L0a'g";"0"
"L0a1";"L0a";"2"
"L0a1'4";"L0a";"1"
"L0a1+16293";"L0a";"3"
"L0a1a";"L0a1a";"0"
"L0a1a+200";"L0a1a";"1"
"L0a1a+200*";"L0a1a";"2"
"L0a1a1";"L0a1a";"2"
"L0a1a2";"L0a1a";"2"
"L0a1a2*1";"L0a1a2*1";"0"
"L0a1a2*2";"L0a1a";"3"
"L0a1a3";"L0a1a";"2"
"L0a1b";"L0a";"4"
"L0a1b1";"L0a";"5"
"L0a1b1*";"L0a1b1*";"0"
"L0a1b1a";"L0a";"6"
"L0a1b1a*";"L0a1b1a*";"0"
"L0a1b1a1";"L0a1b1a1";"0"
"L0a1b1a1a";"L0a1b1a1a";"0"
"L0a1b2";"L0a";"5"
"L0a1b2*";"L0a1b2*";"0"
"L0a1b2a";"L0a";"6"
"L0a1c";"L0a1c";"0"
"L0a1c1";"L0a1c1";"0"
"L0a1d";"L0a1d";"0"
"L0a1e";"L0a";"3"
"L0a2";"L0a2";"0"
"L0a2a";"L0a2";"1"
"L0a2a1";"L0a2a1";"0"
"L0a2a1*";"L0a2a1*";"0"
"L0a2a1a";"L0a2a1";"1"
"L0a2a1a1";"L0a2a1";"2"
"L0a2a1a2";"L0a2a1";"2"
"L0a2a1b";"L0a2a1b";"0"
"L0a2a2";"L0a2a2";"0"
"L0a2a2a";"L0a2a2";"1"
"L0a2a2a1";"L0a2a2";"2"
"L0a2a2a1*";"L0a2a2";"3"
"L0a2a2a2";"L0a2a2";"2"
"L0a2b";"L0a2b";"0"
"L0a2b1";"L0a2b";"1"
"L0a2c";"L0a2c";"0"
"L0a2d";"L0a2d";"0"
"L0a3";"L0a";"1"
"L0a4";"L0a4";"0"
"L0b";"L0b";"0"
"L0b*";"L0b*";"0"
"L0d";"L0d";"0"
"L0d1";"L0d1";"0"
"L0d1'2";"L0d1'2";"0"
"L0d1a";"L0d1a";"0"
"L0d1a'c'd";"L0d1a'c'd";"0"
"L0d1a'd";"L0d1a'c'd";"1"
"L0d1a1";"L0d1a";"1"
"L0d1a1a";"L0d1a1a";"0"
"L0d1a1a1";"L0d1a1a";"1"
"L0d1a1a1*";"L0d1a1a1*";"0"
"L0d1a1a2";"L0d1a1a";"1"
"L0d1a1a3";"L0d1a1a";"1"
"L0d1a1b";"L0d1a1b";"0"
"L0d1a1b1";"L0d1a1b";"1"
"L0d1a1b1a";"L0d1a1b";"2"
"L0d1a1b1b";"L0d1a1b";"2"
"L0d1a1c";"L0d1a1c";"0"
"L0d1a1c*";"L0d1a1c";"1"
"L0d1a1d";"L0d1a";"2"
"L0d1b";"L0d1";"1"
"L0d1b1";"L0d1b1";"0"
"L0d1b1+@152";"L0d1b1";"1"
"L0d1b1a";"L0d1b1a";"0"
"L0d1b1a1";"L0d1b1a1";"0"
"L0d1b1b";"L0d1b1";"1"
"L0d1b1b1";"L0d1b1";"2"
"L0d1b1c";"L0d1b1c";"0"
"L0d1b1c*";"L0d1b1c*";"0"
"L0d1b2";"L0d1";"2"
"L0d1b2a";"L0d1b2a";"0"
"L0d1b2a1";"L0d1b2a";"1"
"L0d1b2a2";"L0d1b2a";"1"
"L0d1b2b";"L0d1b2b";"0"
"L0d1b2b1";"L0d1b2b";"1"
"L0d1b2b1a";"L0d1b2b1a";"0"
"L0d1b2b1b";"L0d1b2b1b";"0"
"L0d1b2b1b*";"L0d1b2b1b*";"0"
"L0d1b2b1b1";"L0d1b2b1b1";"0"
"L0d1b2b2";"L0d1b2b";"1"
"L0d1b2b2a";"L0d1b2b";"2"
"L0d1b2b2a*";"L0d1b2b";"3"
"L0d1b2b2b";"L0d1b2b";"2"
"L0d1b2b2b*";"L0d1b2b2b*";"0"
"L0d1b2b2b1";"L0d1b2b2b1";"0"
"L0d1b2b2c";"L0d1b2b";"2"
"L0d1b2b2c1";"L0d1b2b";"3"
