"hg1";"hg2";"distance"
"I5a3";"I5a";"1"
"I5a4";"I5a";"1"
"I5b";"I";"2"
"I5b1";"I5b1";"0"
"I5c";"I";"2"
"I5c*";"I";"3"
"I5c1";"I5c1";"0"
"I6";"I6";"0"
"I6a";"I6";"1"
"I6b";"I6";"1"
"I7";"I";"1"
"J";"J";"0"
"J1";"J1";"0"
"J1+16193";"J1";"1"
"J1b";"J1b";"0"
"J1b*";"J1b*";"0"
"J1b1";"J1b";"1"
"J1b1a";"J1b1a";"0"
"J1b1a1";"J1b1a";"1"
"J1b1a1+146";"J1b1a";"2"
"J1b1a1a";"J1b1a";"2"
"J1b1a1b";"J1b1a";"2"
"J1b1a1b*";"J1b1a";"3"
"J1b1a1c";"J1b1a";"2"
"J1b1a1c*";"J1b1a";"3"
"J1b1a1d";"J1b1a";"2"
"J1b1a1e";"J1b1a";"3"
"J1b1a2";"J1b1a2";"0"
"J1b1a2a";"J1b1a2";"1"
"J1b1a2b";"J1b1a2";"1"
"J1b1a3";"J1b1a";"1"
"J1b1b";"J1b";"2"
"J1b1b1";"J1b";"3"
"J1b1b1a";"J1b";"4"
"J1b1b1b";"J1b";"4"
"J1b1b1c";"J1b1b1c";"0"
"J1b1b2";"J1b";"3"
"J1b1b3";"J1b";"3"
"J1b2";"J1b";"1"
"J1b2*";"J1b";"2"
"J1b2a";"J1b2a";"0"
"J1b3";"J1b";"1"
"J1b3a";"J1b";"2"
"J1b3b";"J1b";"2"
"J1b3b1";"J1b3b1";"0"
"J1b4";"J1b";"1"
"J1b4a";"J1b";"2"
"J1b4a1";"J1b";"3"
"J1b4a2";"J1b";"3"
"J1b5";"J1b";"1"
"J1b5a";"J1b5a";"0"
"J1b5a1";"J1b5a";"1"
"J1b6";"J1b";"1"
"J1b6a";"J1b";"2"
"J1b6b";"J1b";"2"
"J1b7";"J1b";"1"
"J1b7a";"J1b7a";"0"
"J1b8";"J1b";"1"
"J1b9";"J1b";"1"
"J1c";"J1";"1"
"J1c*";"J1";"2"
"J1c+16261";"J1";"2"
"J1c+16261+189";"J1";"3"
"J1c1";"J1c1";"0"
"J1c1*2";"J1c1";"1"
"J1c10";"J1";"2"
"J1c10a";"J1";"3"
"J1c11";"J1";"2"
"J1c11a";"J1";"3"
"J1c12";"J1";"4"
"J1c12a";"J1";"5"
"J1c12b";"J1";"5"
"J1c13";"J1";"4"
"J1c14";"J1";"3"
"J1c15";"J1";"2"
"J1c15a";"J1";"3"
"J1c15a1";"J1";"4"
"J1c15b";"J1c15b";"0"
"J1c16";"J1c16";"0"
"J1c17";"J1";"2"
"J1c17*";"J1";"3"
"J1c17a";"J1";"3"
"J1c1a";"J1c1";"1"
"J1c1b";"J1c1";"1"
"J1c1b1";"J1c1";"2"
"J1c1b1*";"J1c1";"3"
"J1c1b1a";"J1c1";"3"
"J1c1b1a*";"J1c1";"4"
"J1c1b1a1";"J1c1";"4"
"J1c1b2";"J1c1";"2"
"J1c1b2a";"J1c1";"3"
"J1c1c";"J1c1c";"0"
"J1c1d";"J1c1";"1"
"J1c1e";"J1c1";"1"
"J1c1f";"J1c1";"1"
"J1c1g";"J1c1";"1"
"J1c1g1";"J1c1g1";"0"
"J1c1h";"J1c1";"1"
"J1c2";"J1";"2"
"J1c2a";"J1";"3"
"J1c2a1";"J1";"4"
"J1c2a1*";"J1";"5"
"J1c2a1a";"J1";"5"
"J1c2a2";"J1";"4"
"J1c2a3";"J1c2a3";"0"
"J1c2b";"J1";"3"
"J1c2b1";"J1";"4"
"J1c2b2";"J1";"4"
"J1c2b3";"J1c2b3";"0"
"J1c2b4";"J1c2b4";"0"
"J1c2b5";"J1";"4"
"J1c2c";"J1";"3"
"J1c2c1";"J1";"4"
"J1c2c1a";"J1";"5"
"J1c2c2";"J1";"4"
"J1c2c2a";"J1";"5"
"J1c2c3";"J1";"4"
"J1c2d";"J1";"3"
"J1c2e";"J1";"3"
"J1c2e1";"J1";"4"
"J1c2e2";"J1";"4"
"J1c2f";"J1";"3"
"J1c2g";"J1";"3"
"J1c2h";"J1";"3"
"J1c2i";"J1c2i";"0"
"J1c2j";"J1";"3"
"J1c2k";"J1";"3"
"J1c2l";"J1";"3"
"J1c2m";"J1c2m";"0"
"J1c2m1";"J1c2m";"1"
"J1c2n";"J1";"3"
"J1c2n1";"J1";"4"
"J1c2o";"J1c2o";"0"
"J1c2p";"J1";"3"
"J1c2q";"J1";"3"
"J1c2q1";"J1";"4"
"J1c2r";"J1";"3"
"J1c2s";"J1";"3"
"J1c2s1";"J1";"4"
"J1c2t";"J1";"3"
"J1c3";"J1c3";"0"
"J1c3*";"J1c3";"1"
"J1c3+189";"J1c3";"1"
"J1c3a";"J1c3";"1"
"J1c3a1";"J1c3";"2"
"J1c3a2";"J1c3";"2"
"J1c3b";"J1c3";"1"
"J1c3b1";"J1c3";"2"
"J1c3b1a";"J1c3";"3"
"J1c3b2";"J1c3";"2"
"J1c3c";"J1c3c";"0"
"J1c3c1";"J1c3c";"1"
"J1c3c2";"J1c3c";"1"
"J1c3d";"J1c3";"1"
"J1c3e";"J1c3";"1"
"J1c3e1";"J1c3";"2"
"J1c3e2";"J1c3";"2"
"J1c3e2*";"J1c3";"3"
"J1c3f";"J1c3";"1"
"J1c3f*";"J1c3";"2"
"J1c3g";"J1c3";"1"
"J1c3h";"J1c3";"1"
"J1c3h*";"J1c3";"2"
"J1c3i";"J1c3i";"0"
"J1c3j";"J1c3";"1"
"J1c3k";"J1c3";"1"
"J1c3m";"J1c3m";"0"
"J1c4";"J1";"2"
"J1c4b";"J1";"3"
"J1c4c";"J1";"3"
"J1c5";"J1";"2"
"J1c5a";"J1";"3"
"J1c5a1";"J1";"4"
"J1c5b";"J1";"3"
"J1c5c";"J1";"3"
"J1c5c1";"J1";"4"
"J1c5d";"J1";"3"
"J1c5e";"J1";"3"
"J1c5f";"J1c5f";"0"
"J1c6";"J1c6";"0"
"J1c6a";"J1c6";"1"
"J1c7";"J1";"3"
"J1c7a";"J1";"4"
"J1c7a*";"J1";"5"
"J1c8";"J1c8";"0"
"J1c8a";"J1c8";"1"
"J1c8a1";"J1c8";"2"
"J1c8a1a";"J1c8";"3"
"J1c8a2";"J1c8";"2"
"J1c8b";"J1c8";"1"
"J1c9";"J1";"2"
"J1d";"J1";"2"
"J1d1";"J1";"3"
"J1d1a";"J1";"4"
"J1d1a1";"J1";"5"
"J1d1a1a";"J1";"6"
"J1d1b";"J1";"4"
"J1d1b1";"J1";"5"
"J1d2";"J1";"3"
"J1d2*";"J1";"4"
"J1d2a";"J1";"4"
"J1d3";"J1";"3"
"J1d3a";"J1";"4"
"J1d3a1";"J1";"5"
"J1d3a2";"J1";"5"
"J1d4";"J1";"3"
"J1d5";"J1";"3"
"J1d5a";"J1";"4"
"J1d6";"J1";"3"
"J1d6a";"J1";"4"
"J2";"J2";"0"
"J2a";"J2a";"0"
"J2a1";"J2a1";"0"
"J2a1a";"J2a1a";"0"
"J2a1a1";"J2a1a";"1"
"J2a1a1a";"J2a1a";"2"
"J2a1a1a1";"J2a1a";"3"
"J2a1a1a2";"J2a1a";"3"
"J2a1a1a2*";"J2a1a";"4"
"J2a1a1a2a";"J2a1a";"4"
"J2a1a1a3";"J2a1a";"3"
"J2a1a1b";"J2a1a";"2"
"J2a1a1c";"J2a1a";"2"
"J2a1a1d";"J2a1a";"2"
"J2a1a1e";"J2a1a";"2"
"J2a1a2";"J2a1a";"1"
"J2a1a2a";"J2a1a";"2"
"J2a1a2a1";"J2a1a";"3"
"J2a1a2a1a";"J2a1a";"4"
"J2a2";"J2a";"1"
"J2a2a";"J2a";"2"
"J2a2a1";"J2a";"3"
"J2a2a1+16311";"J2a";"4"
"J2a2a1a";"J2a";"5"
"J2a2a1a1";"J2a";"6"
"J2a2a1a1*";"J2a";"7"
"J2a2a2";"J2a";"3"
"J2a2b";"J2a";"2"
"J2a2b1";"J2a";"3"
"J2a2b1a";"J2a";"4"
"J2a2b1a*";"J2a2b1a*";"0"
"J2a2b2";"J2a2b2";"0"
"J2a2b3";"J2a";"3"
"J2a2c";"J2a";"2"
"J2a2c1";"J2a";"3"
"J2a2d";"J2a2d";"0"
"J2a2d*";"J2a2d";"1"
"J2a2e";"J2a";"2"
"J2b";"J2";"1"
"J2b1";"J2";"2"
"J2b1*";"J2";"3"
"J2b1a";"J2";"3"
"J2b1a+16311";"J2";"4"
"J2b1a1";"J2b1a1";"0"
"J2b1a1a";"J2b1a1";"1"
"J2b1a2";"J2";"4"
"J2b1a2*";"J2b1a2*";"0"
"J2b1a2a";"J2";"5"
"J2b1a3";"J2";"4"
"J2b1a4";"J2";"4"
"J2b1a5";"J2";"5"
"J2b1a6";"J2";"4"
"J2b1b";"J2";"3"
"J2b1b1";"J2";"4"
"J2b1c";"J2";"3"
"J2b1c*";"J2";"4"
"J2b1c1";"J2";"4"
"J2b1d";"J2";"3"
"J2b1d*";"J2";"4"
"J2b1e";"J2";"3"
"J2b1e1";"J2";"4"
"J2b1f";"J2";"3"
"J2b1g";"J2";"3"
"J2b1h";"J2";"3"
"J2b2";"J2";"2"
"JT";"JT";"0"
"K";"K";"0"
"K1";"K1";"0"
"K1+16362";"K1";"1"
"K1a";"K1";"1"
"K1a*1";"K1";"2"
"K1a*2";"K1";"2"
"K1a*3";"K1";"2"
"K1a+150";"K1";"2"
"K1a+195";"K1";"2"
"K1a+195*1";"K1";"3"
"K1a+195*2";"K1";"3"
"K1a1";"K1a1";"0"
"K1a1*1";"K1a1";"1"
"K1a1*2";"K1a1";"1"
"K1a10";"K1";"3"
"K1a10*";"K1";"4"
"K1a10a";"K1";"4"
"K1a11";"K1a11";"0"
"K1a11a";"K1a11";"1"
"K1a11a1";"K1a11";"2"
"K1a11b";"K1a11";"1"
"K1a12";"K1";"2"
"K1a12a";"K1";"3"
"K1a12a*1";"K1";"4"
"K1a12a*2";"K1";"4"
"K1a12a*3";"K1";"4"
"K1a12a1";"K1";"4"
"K1a12a1*";"K1a12a1*";"0"
"K1a12a1a";"K1";"5"
"K1a12a1a*";"K1a12a1a*";"0"
"K1a13";"K1";"3"
"K1a13*";"K1";"4"
"K1a13a";"K1";"4"
"K1a14";"K1a14";"0"
"K1a15";"K1";"3"
"K1a16";"K1";"3"
"K1a17";"K1a17";"0"
"K1a17a";"K1a17a";"0"
"K1a18";"K1a18";"0"
"K1a18*";"K1a18";"1"
"K1a19";"K1";"2"
"K1a19a";"K1";"3"
"K1a1a";"K1a1";"1"
"K1a1a1";"K1a1";"2"
"K1a1a2";"K1a1";"2"
"K1a1a2a";"K1a1";"3"
"K1a1a2a1";"K1a1";"4"
"K1a1b";"K1a1b";"0"
"K1a1b1";"K1a1b";"1"
"K1a1b1*1";"K1a1b";"2"
"K1a1b1*2";"K1a1b";"2"
"K1a1b1a";"K1a1b";"2"
"K1a1b1a*";"K1a1b1a*";"0"
"K1a1b1b";"K1a1b";"2"
"K1a1b1b1";"K1a1b";"3"
"K1a1b1c";"K1a1b";"2"
"K1a1b1d";"K1a1b";"2"
"K1a1b1e";"K1a1b";"2"
"K1a1b1f";"K1a1b";"2"
"K1a1b1g";"K1a1b";"2"
"K1a1b2";"K1a1b";"1"
"K1a1b2a";"K1a1b";"2"
"K1a1b2a1";"K1a1b2a1";"0"
"K1a1b2a1a";"K1a1b2a1";"1"
"K1a1b2b";"K1a1b";"2"
"K1a1b2b*";"K1a1b2b*";"0"
"K1a1c";"K1a1";"1"
"K1a2";"K1";"2"
"K1a23";"K1";"2"
"K1a24";"K1";"3"
"K1a24a";"K1a24a";"0"
"K1a25";"K1";"2"
"K1a26";"K1";"3"
"K1a27";"K1";"2"
"K1a28";"K1";"2"
"K1a29";"K1";"2"
"K1a29a";"K1";"3"
"K1a2a";"K1";"3"
"K1a2a*";"K1a2a*";"0"
"K1a2a1";"K1";"4"
"K1a2a2";"K1";"4"
"K1a2a2*";"K1";"5"
"K1a2b";"K1";"3"
"K1a2b*";"K1";"4"
"K1a2c";"K1";"3"
"K1a2c*";"K1";"4"
"K1a3";"K1";"2"
"K1a3*1";"K1";"3"
"K1a3*2";"K1";"3"
"K1a30";"K1";"3"
"K1a30*";"K1a30*";"0"
"K1a30a";"K1a30a";"0"
"K1a31";"K1";"3"
"K1a3a";"K1";"3"
"K1a3a1";"K1";"4"
"K1a3a1a";"K1";"5"
"K1a3a1b";"K1";"5"
"K1a3a2";"K1";"4"
"K1a3a3";"K1";"4"
"K1a3a3*";"K1a3a3*";"0"
"K1a3a4";"K1";"4"
"K1a4";"K1";"2"
"K1a4+146";"K1";"3"
"K1a4a";"K1a4a";"0"
"K1a4a*1";"K1a4a*1";"0"
"K1a4a*2";"K1a4a*2";"0"
"K1a4a1";"K1a4a";"1"
"K1a4a1*1";"K1a4a1*1";"0"
"K1a4a1*2";"K1a4a1*1";"2"
"K1a4a1*3";"K1a4a";"2"
"K1a4a1a";"K1a4a";"2"
"K1a4a1a+195";"K1a4a";"3"
"K1a4a1a1";"K1a4a";"4"
"K1a4a1a2";"K1a4a";"3"
"K1a4a1a2a";"K1a4a1a2a";"0"
"K1a4a1a2b";"K1a4a";"4"
"K1a4a1a3";"K1a4a";"4"
"K1a4a1b";"K1a4a";"2"
"K1a4a1b1";"K1a4a";"3"
"K1a4a1b2";"K1a4a";"3"
"K1a4a1b2*";"K1a4a";"4"
"K1a4a1c";"K1a4a";"2"
"K1a4a1c1";"K1a4a1c1";"0"
"K1a4a1c1*";"K1a4a1c1";"1"
"K1a4a1d";"K1a4a1d";"0"
"K1a4a1e";"K1a4a";"2"
"K1a4a1e*";"K1a4a";"3"
"K1a4a1f";"K1a4a";"2"
"K1a4a1f1";"K1a4a1f1";"0"
"K1a4a1g";"K1a4a";"2"
"K1a4a1h";"K1a4a";"2"
"K1a4a1h*";"K1a4a";"3"
"K1a4a1i";"K1";"5"
"K1a4b";"K1";"3"
"K1a4b1";"K1a4b1";"0"
"K1a4b1*";"K1a4b1";"1"
"K1a4c";"K1";"3"
"K1a4c1";"K1";"4"
"K1a4c1*1";"K1";"5"
"K1a4c1*1a";"K1";"6"
"K1a4d";"K1";"3"
"K1a4e";"K1";"3"
"K1a4e*";"K1";"4"
"K1a4f";"K1";"3"
"K1a4f1";"K1";"4"
"K1a4g";"K1a1";"3"
"K1a4g*";"K1a1";"4"
"K1a4h";"K1";"3"
"K1a4h1";"K1";"4"
"K1a4h1*";"K1a4h1*";"0"
"K1a4i";"K1";"3"
"K1a4j";"K1";"4"
"K1a4j1";"K1";"5"
"K1a4j1*";"K1a4j1*";"0"
"K1a5";"K1";"2"
"K1a5a";"K1";"3"
"K1a5b";"K1";"3"
"K1a6";"K1";"2"
"K1a7";"K1";"2"
"K1a7*";"K1a7*";"0"
"K1a8";"K1a8";"0"
"K1a8a";"K1a8";"1"
"K1a8a1";"K1a8";"2"
"K1a8b";"K1a8";"1"
"K1a8b*";"K1a8b*";"0"
"K1a9";"K1";"3"
"K1b";"K1";"1"
"K1b1";"K1";"2"
"K1b1+(16093)";"K1";"3"
"K1b1a";"K1";"4"
"K1b1a1";"K1";"5"
"K1b1a1+199";"K1b1a1+199";"0"
"K1b1a1a";"K1b1a1+199";"1"
"K1b1a1b";"K1b1a1+199";"1"
"K1b1a1c";"K1";"6"
"K1b1a1c1";"K1";"7"
"K1b1a1d";"K1";"6"
"K1b1a1d1";"K1b1a1d1";"0"
"K1b1a2";"K1";"5"
"K1b1b";"K1";"4"
"K1b1b1";"K1";"5"
"K1b1c";"K1a1";"5"
"K1b1c*";"K1a1";"6"
"K1b2";"K1";"2"
"K1b2a";"K1b2a";"0"
"K1b2a1";"K1b2a";"1"
"K1b2a1a";"K1b2a";"2"
"K1b2a1a1";"K1b2a";"3"
"K1b2a2";"K1b2a";"1"
"K1b2a2a";"K1b2a";"2"
"K1b2a3";"K1b2a";"1"
"K1b2b";"K1";"3"
"K1b2b1";"K1";"4"
"K1c";"K1";"1"
"K1c1";"K1c1";"0"
"K1c1a";"K1c1";"1"
"K1c1b";"K1c1";"1"
"K1c1c";"K1c1";"1"
"K1c1d";"K1c1d";"0"
"K1c1e";"K1c1";"1"
"K1c1f";"K1c1";"1"
"K1c1g";"K1c1";"1"
"K1c1h";"K1c1";"1"
"K1c1i";"K1c1";"1"
"K1c2";"K1";"2"
"K1c2a";"K1";"3"
"K1c2a*";"K1";"4"
"K1d";"K1";"2"
"K1d1";"K1";"3"
"K1e";"K1";"2"
"K1e1";"K1";"3"
"K1f";"K1";"2"
"K2";"K";"1"
"K2a";"K";"2"
"K2a*";"K";"3"
"K2a1";"K";"3"
"K2a10";"K";"3"
"K2a11";"K1";"4"
"K2a1a";"K";"4"
"K2a2";"K";"3"
"K2a2a";"K";"4"
"K2a2a1";"K2a2a1";"0"
"K2a3";"K";"3"
"K2a3*";"K";"4"
"K2a3a";"K";"4"
"K2a3a1";"K";"5"
"K2a4";"K2b1b";"5"
"K2a5";"K";"3"
"K2a5a";"K";"4"
"K2a5a1";"K";"5"
"K2a5b";"K";"4"
"K2a6";"K";"3"
"K2a7";"K";"3"
"K2a8";"K";"3"
"K2a9";"K";"3"
"K2b";"K";"2"
"K2b1";"K";"3"
"K2b1a";"K";"4"
"K2b1a1";"K";"5"
"K2b1a1a";"K";"6"
"K2b1a1a*";"K2b1a1a*";"0"
"K2b1a2";"K";"5"
"K2b1a3";"K";"5"
"K2b1a4";"K2b1a4";"0"
"K2b1b";"K2b1b";"0"
"K2b2";"K";"3"
"K2c";"K";"2"
"K3";"K3";"0"
"L0";"L0";"0"
"L0a";"L0a'b'g";"2"
"L0a'b'f'g";"L0";"2"
"L0a'b'f'g'k";"L0";"1"
"L0a'b'g";"L0a'b'g";"0"
"L0a'g";"L0a'b'g";"1"
"L0a1";"L0a1'4";"1"
"L0a1'4";"L0a1'4";"0"
"L0a1+16293";"L0a1'4";"2"
"L0a1a";"L0a1'4";"2"
"L0a1a+200";"L0a1'4";"3"
"L0a1a+200*";"L0a1'4";"4"
"L0a1a1";"L0a1'4";"4"
"L0a1a2";"L0a1'4";"4"
"L0a1a2*1";"L0a1a2*1";"0"
"L0a1a2*2";"L0a1'4";"5"
"L0a1a3";"L0a1'4";"4"
"L0a1b";"L0a1'4";"3"
"L0a1b1";"L0a1'4";"4"
"L0a1b1*";"L0a1b1*";"0"
"L0a1b1a";"L0a1'4";"5"
"L0a1b1a*";"L0a1'4";"6"
"L0a1b1a1";"L0a1'4";"6"
"L0a1b1a1a";"L0a1'4";"7"
"L0a1b2";"L0a1'4";"4"
"L0a1b2*";"L0a1'4";"5"
"L0a1b2a";"L0a1'4";"5"
"L0a1c";"L0a1c";"0"
"L0a1c1";"L0a1c1";"0"
"L0a1d";"L0a1'4";"3"
"L0a1e";"L0a'b'g";"5"
"L0a2";"L0a2";"0"
"L0a2a";"L0a2";"1"
"L0a2a1";"L0a2a1";"0"
"L0a2a1*";"L0a2a1";"1"
"L0a2a1a";"L0a2a1";"1"
"L0a2a1a1";"L0a2a1";"2"
"L0a2a1a2";"L0a2a1";"2"
"L0a2a1b";"L0a2a1";"1"
"L0a2a2";"L0a2";"2"
"L0a2a2a";"L0a2";"3"
"L0a2a2a1";"L0a2";"4"
"L0a2a2a1*";"L0a2";"5"
"L0a2a2a2";"L0a2";"4"
"L0a2b";"L0a2";"1"
"L0a2b1";"L0a2";"2"
"L0a2c";"L0a2";"1"
"L0a2d";"L0a2";"1"
"L0a3";"L0a'b'g";"3"
"L0a4";"L0a4";"0"
"L0b";"L0a'b'g";"1"
"L0b*";"L0b*";"0"
"L0d";"L0d";"0"
"L0d1";"L0d1";"0"
"L0d1'2";"L0d";"1"
"L0d1a";"L0d1";"3"
"L0d1a'c'd";"L0d1";"1"
"L0d1a'd";"L0d1";"2"
"L0d1a1";"L0d1a1";"0"
"L0d1a1a";"L0d1a1";"1"
"L0d1a1a1";"L0d1";"6"
"L0d1a1a1*";"L0d1a1a1*";"0"
"L0d1a1a2";"L0d1a1";"2"
"L0d1a1a3";"L0d1a1";"2"
"L0d1a1b";"L0d1a1";"1"
"L0d1a1b1";"L0d1a1";"2"
"L0d1a1b1a";"L0d1a1";"3"
"L0d1a1b1b";"L0d1a1";"3"
"L0d1a1c";"L0d1a1c";"0"
"L0d1a1c*";"L0d1a1c";"1"
"L0d1a1d";"L0d1a1";"1"
"L0d1b";"L0d1";"1"
"L0d1b1";"L0d1b1";"0"
"L0d1b1+@152";"L0d1b1";"1"
"L0d1b1a";"L0d1b1";"1"
"L0d1b1a1";"L0d1b1";"2"
"L0d1b1b";"L0d1b1";"1"
"L0d1b1b1";"L0d1b1";"2"
"L0d1b1c";"L0d1b1";"2"
"L0d1b1c*";"L0d1b1c*";"0"
"L0d1b2";"L0d1";"2"
"L0d1b2a";"L0d1";"3"
"L0d1b2a1";"L0d1";"4"
"L0d1b2a2";"L0d1";"4"
"L0d1b2b";"L0d1";"3"
"L0d1b2b1";"L0d1";"4"
"L0d1b2b1a";"L0d1";"5"
"L0d1b2b1b";"L0d1";"5"
"L0d1b2b1b*";"L0d1";"6"
"L0d1b2b1b1";"L0d1";"6"
"L0d1b2b2";"L0d1";"4"
"L0d1b2b2a";"L0d1";"5"
"L0d1b2b2a*";"L0d1b2b2a*";"0"
"L0d1b2b2b";"L0d1";"5"
"L0d1b2b2b*";"L0d1";"6"
"L0d1b2b2b1";"L0d1";"6"
"L0d1b2b2c";"L0d1";"5"
"L0d1b2b2c1";"L0d1";"6"
"L0d1b2b2c2";"L0d1";"6"
"L0d1c";"L0d1c";"0"
"L0d1c*";"L0d1c";"1"
"L0d1c1";"L0d1c";"1"
"L0d1c1a";"L0d1c";"2"
"L0d1c1a1";"L0d1c";"3"
"L0d1c1a1a";"L0d1c";"4"
"L0d1c1a1a*";"L0d1c1a1a*";"0"
"L0d1c1a1a1";"L0d1c";"5"
"L0d1c1a1a2";"L0d1c";"5"
"L0d1c1a1b";"L0d1c";"4"
"L0d1c1a2";"L0d1c";"3"
"L0d1c2";"L0d1c";"1"
"L0d1c2*1";"L0d1c";"2"
"L0d1c2*2";"L0d1c";"2"
"L0d1c2a";"L0d1c";"2"
"L0d1c2a1";"L0d1c";"3"
"L0d1c3";"L0d1c";"1"
"L0d1c3*1";"L0d1c";"2"
"L0d1c3*2";"L0d1c";"2"
"L0d1d";"L0d1d";"0"
"L0d2";"L0d2";"0"
"L0d2a";"L0d2";"2"
"L0d2a'b'd";"L0d2";"1"
"L0d2a1";"L0d2";"3"
"L0d2a1a";"L0d2";"4"
"L0d2a1a1";"L0d2";"5"
"L0d2a1a1*";"L0d2a1a1*";"0"
"L0d2a1a1a";"L0d2";"6"
"L0d2a1a2";"L0d2";"5"
"L0d2a1a3";"L0d2";"5"
"L0d2a1a3*";"L0d2";"6"
"L0d2a1b";"L0d2a1b";"0"
"L0d2a1c";"L0d2";"4"
"L0d2a2";"L0d2a2";"0"
"L0d2a2*";"L0d2a2";"1"
"L0d2b";"L0d2b";"0"
"L0d2b1";"L0d2b";"1"
"L0d2b1a";"L0d2b";"2"
"L0d2b1a1";"L0d2b";"3"
"L0d2b1a1a";"L0d2b";"4"
"L0d2b1b";"L0d2b";"2"
"L0d2b1b*";"L0d2b";"3"
"L0d2b2";"L0d2b";"1"
"L0d2c";"L0d2";"1"
"L0d2c1";"L0d2";"2"
"L0d2c1*1";"L0d2c1*1";"0"
"L0d2c1*2";"L0d2";"3"
"L0d2c1a";"L0d2";"3"
"L0d2c1a*";"L0d2";"4"
"L0d2c1a1";"L0d2";"4"
"L0d2c1b";"L0d2c1b";"0"
"L0d2c2";"L0d2";"2"
"L0d2c2a";"L0d2";"3"
"L0d2c2a1";"L0d2";"4"
"L0d2c2a1a";"L0d2";"5"
"L0d2c2b";"L0d2c2b";"0"
"L0d2d";"L0d2d";"0"
"L0d3";"L0d3";"0"
"L0d3a";"L0d3a";"0"
"L0d3b";"L0d3b";"0"
"L0d3b1";"L0d3b";"1"
"L0d3b1*";"L0d3b";"2"
"L0d3b2";"L0d3b";"1"
"L0f";"L0f";"0"
"L0f1";"L0f";"1"
"L0f1*";"L0f1*";"0"
"L0f2";"L0f";"1"
"L0f2a";"L0f2a";"0"
"L0f2a1";"L0f2a";"1"
"L0f2b";"L0f2b";"0"
"L0g";"L0g";"0"
"L0k";"L0k";"0"
"L0k1";"L0k";"1"
"L0k1a";"L0k1a";"0"
"L0k1a1";"L0k1a";"1"
"L0k1a1a";"L0k1a";"2"
"L0k1a1b";"L0k1a1b";"0"
"L0k1a1b*";"L0k1a1b";"1"
"L0k1a1c";"L0k1a";"2"
"L0k1a1d";"L0k1a";"2"
"L0k1a2";"L0k1a";"1"
"L0k1a2a";"L0k1a";"2"
"L0k1a3";"L0k1a3";"0"
"L0k1b";"L0k1b";"0"
"L0k2";"L0k";"1"
"L0k2a";"L0k";"2"
"L0k2a1";"L0k";"3"
"L0k2a1a";"L0k";"4"
"L0k2a1a*";"L0k2a1a*";"0"
"L0k2b";"L0k";"2"
"L1";"L1";"0"
"L1'2'3'4'5'6";"L2'3'4'5'6";"1"
"L1b";"L1b";"0"
"L1b1";"L1b";"1"
"L1b1a";"L1b";"2"
"L1b1a*";"L1b";"3"
"L1b1a+189";"L1b";"3"
"L1b1a+189*";"L1b";"4"
"L1b1a1";"L1b1a1";"0"
"L1b1a1'4";"L1b";"3"
"L1b1a10";"L1b";"3"
"L1b1a10a";"L1b";"4"
"L1b1a10b";"L1b";"4"
"L1b1a12";"L1b";"3"
"L1b1a12a";"L1b";"4"
"L1b1a12b";"L1b";"4"
"L1b1a13";"L1b";"3"
"L1b1a14";"L1b";"3"
"L1b1a15";"L1b";"4"
"L1b1a15*";"L1b";"5"
"L1b1a15a";"L1b";"5"
"L1b1a16";"L1b";"3"
"L1b1a16*";"L1b";"4"
"L1b1a17";"L1b";"4"
"L1b1a18";"L1b";"4"
"L1b1a2";"L1b";"3"
"L1b1a2a";"L1b";"4"
"L1b1a3";"L1b";"4"
"L1b1a3a";"L1b";"5"
"L1b1a3a1";"L1b";"6"
"L1b1a3b";"L1b1a3b";"0"
"L1b1a4";"L1b";"4"
"L1b1a4a";"L1b";"5"
"L1b1a5";"L1b";"3"
"L1b1a6";"L1b";"3"
"L1b1a7";"L1b";"3"
"L1b1a7a";"L1b";"4"
"L1b1a8";"L1b";"3"
"L1b1a9";"L1b1a9";"0"
"L1b2";"L1b2";"0"
"L1b2'3";"L1b";"1"
"L1b2a";"L1b2";"1"
"L1b3";"L1b3";"0"
"L1c";"L1c";"0"
"L1c1";"L1c1'2'4'6";"1"
"L1c1'2'4'5'6";"L1c";"1"
"L1c1'2'4'6";"L1c1'2'4'6";"0"
"L1c1a";"L1c1a'b'd";"1"
"L1c1a'b'd";"L1c1a'b'd";"0"
"L1c1a*";"L1c1a'b'd";"2"
"L1c1a+@198";"L1c1a'b'd";"2"
"L1c1a1";"L1c1a1";"0"
"L1c1a1a";"L1c1a1";"1"
"L1c1a1a1";"L1c1a1";"2"
"L1c1a1a1a";"L1c1a1";"3"
"L1c1a1a1b";"L1c1a1";"3"
"L1c1a1a1b*";"L1c1a1a1b*";"0"
"L1c1a1a1b1";"L1c1a1";"4"
"L1c1a1a2";"L1c1a1a2";"0"
"L1c1a1b";"L1c1a1a2";"3"
"L1c1a2";"L1c1a2";"0"
"L1c1a2a";"L1c1a2";"1"
"L1c1a2a1";"L1c1a2";"2"
"L1c1a2a2";"L1c1a2";"2"
"L1c1a2b";"L1c1a2";"1"
"L1c1a2c";"L1c1a2";"1"
"L1c1b";"L1c1b'd";"1"
"L1c1b'd";"L1c1b'd";"0"
"L1c1b*";"L1c1b'd";"2"
"L1c1b1";"L1c1b'd";"2"
"L1c1b1*1";"L1c1b1*1";"0"
"L1c1b1*2";"L1c1b1*2";"0"
